"subids","age","gender","comments","exp_about","exp_unclear","exp_strategy","exp_external_aid","exp_improve","approval_time","exp_time","trial_type","trial_time","question","trial_num_within_block","shape","response","correct","block","question_and_shape"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",35740,"rhombus",7,"parallelogram","Yes",FALSE,"5","rhombus_parallelogram"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",4551,"parallelogram",8,"square","No",FALSE,"5","parallelogram_square"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",8009,"parallelogram",9,"parallelogram","Yes",TRUE,"5","parallelogram_parallelogram"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",3860,"rhombus",10,"rhombus","Yes",TRUE,"5","rhombus_rhombus"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",3048,"parallelogram",11,"rhombus","No",FALSE,"5","parallelogram_rhombus"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",3660,"rhombus",12,"square","Yes",TRUE,"5","rhombus_square"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",2008,"parallelogram",13,"rectangle","No",FALSE,"5","parallelogram_rectangle"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",2679,"rectangle",14,"square","Yes",TRUE,"5","rectangle_square"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",1243,"rhombus",15,"rectangle","No",TRUE,"5","rhombus_rectangle"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",1878,"square",16,"rectangle","Yes",FALSE,"5","square_rectangle"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",1951,"rhombus",1,"rectangle","Yes",FALSE,"6","rhombus_rectangle"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",596,"parallelogram",2,"square","No",FALSE,"6","parallelogram_square"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",457,"rhombus",3,"square","Yes",TRUE,"6","rhombus_square"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",1135,"square",4,"rectangle","Yes",FALSE,"6","square_rectangle"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",1116,"rectangle",5,"square","Yes",TRUE,"6","rectangle_square"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",996,"rectangle",6,"parallelogram","No",TRUE,"6","rectangle_parallelogram"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",1039,"square",7,"square","Yes",TRUE,"6","square_square"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",1184,"square",8,"rhombus","Yes",FALSE,"6","square_rhombus"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",1724,"rectangle",9,"rhombus","Yes",FALSE,"6","rectangle_rhombus"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",1271,"rhombus",10,"rhombus","Yes",TRUE,"6","rhombus_rhombus"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",1321,"rectangle",11,"rectangle","Yes",TRUE,"6","rectangle_rectangle"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",1063,"square",12,"parallelogram","No",TRUE,"6","square_parallelogram"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",930,"parallelogram",13,"parallelogram","Yes",TRUE,"6","parallelogram_parallelogram"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",1611,"rhombus",14,"parallelogram","No",TRUE,"6","rhombus_parallelogram"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",3013,"parallelogram",15,"rectangle","Yes",TRUE,"6","parallelogram_rectangle"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",833,"parallelogram",16,"rhombus","Yes",TRUE,"6","parallelogram_rhombus"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",1185,"rhombus",1,"parallelogram","Yes",FALSE,"7","rhombus_parallelogram"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",8664,"parallelogram",2,"parallelogram","Yes",TRUE,"7","parallelogram_parallelogram"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",1321,"parallelogram",3,"square","Yes",TRUE,"7","parallelogram_square"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",992,"parallelogram",4,"rhombus","Yes",TRUE,"7","parallelogram_rhombus"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",1227,"rectangle",5,"rhombus","Yes",FALSE,"7","rectangle_rhombus"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",1517,"square",6,"parallelogram","No",TRUE,"7","square_parallelogram"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",1294,"rhombus",7,"square","Yes",TRUE,"7","rhombus_square"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",4574,"rectangle",8,"square","No",FALSE,"7","rectangle_square"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",2530,"rectangle",9,"parallelogram","Yes",FALSE,"7","rectangle_parallelogram"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",1562,"square",10,"rectangle","Yes",FALSE,"7","square_rectangle"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",1078,"rectangle",11,"rectangle","Yes",TRUE,"7","rectangle_rectangle"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",1211,"parallelogram",12,"rectangle","No",FALSE,"7","parallelogram_rectangle"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",620,"square",13,"square","Yes",TRUE,"7","square_square"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",1049,"square",14,"rhombus","Yes",FALSE,"7","square_rhombus"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",1254,"rhombus",15,"rectangle","Yes",FALSE,"7","rhombus_rectangle"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",3496,"rhombus",16,"rhombus","Yes",TRUE,"7","rhombus_rhombus"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",3699,"parallelogram",1,"rectangle","Yes",TRUE,"8","parallelogram_rectangle"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",12571,"rectangle",2,"square","Yes",TRUE,"8","rectangle_square"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",10011,"parallelogram",3,"parallelogram","Yes",TRUE,"8","parallelogram_parallelogram"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",18760,"rhombus",4,"rectangle","No",TRUE,"8","rhombus_rectangle"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",14234,"rhombus",5,"parallelogram","No",TRUE,"8","rhombus_parallelogram"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",39092,"square",6,"parallelogram","No",TRUE,"8","square_parallelogram"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",14550,"rectangle",7,"rectangle","Yes",TRUE,"8","rectangle_rectangle"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",24353,"parallelogram",8,"rhombus","Yes",TRUE,"8","parallelogram_rhombus"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",24015,"parallelogram",9,"square","Yes",TRUE,"8","parallelogram_square"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",21387,"rhombus",10,"rhombus","No",FALSE,"8","rhombus_rhombus"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",15186,"square",11,"rectangle","Yes",FALSE,"8","square_rectangle"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",1676,"square",12,"rhombus","Yes",FALSE,"8","square_rhombus"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",1263,"square",13,"square","No",FALSE,"8","square_square"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",4148,"rectangle",14,"rhombus","No",TRUE,"8","rectangle_rhombus"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",9196,"rhombus",15,"square","No",FALSE,"8","rhombus_square"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",2262,"rectangle",16,"parallelogram","No",TRUE,"8","rectangle_parallelogram"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",8554,"rhombus",1,"parallelogram","No",TRUE,"9","rhombus_parallelogram"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",3975,"parallelogram",2,"square","No",FALSE,"9","parallelogram_square"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",1924,"rectangle",3,"rhombus","No",TRUE,"9","rectangle_rhombus"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",994,"square",4,"rhombus","Yes",FALSE,"9","square_rhombus"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",363,"rhombus",5,"rectangle","No",TRUE,"9","rhombus_rectangle"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",954,"square",6,"square","Yes",TRUE,"9","square_square"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",1035,"rhombus",7,"rhombus","Yes",TRUE,"9","rhombus_rhombus"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",1510,"rectangle",8,"rectangle","Yes",TRUE,"9","rectangle_rectangle"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",916,"square",9,"parallelogram","No",TRUE,"9","square_parallelogram"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",1565,"parallelogram",10,"rhombus","No",FALSE,"9","parallelogram_rhombus"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",1465,"rectangle",11,"square","No",FALSE,"9","rectangle_square"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",1300,"parallelogram",12,"parallelogram","No",FALSE,"9","parallelogram_parallelogram"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",874,"rhombus",13,"square","Yes",TRUE,"9","rhombus_square"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",1508,"rectangle",14,"parallelogram","No",TRUE,"9","rectangle_parallelogram"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",2071,"square",15,"rectangle","Yes",FALSE,"9","square_rectangle"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",1104,"parallelogram",16,"rectangle","Yes",TRUE,"9","parallelogram_rectangle"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",2757,"square",1,"rectangle","No",TRUE,"10","square_rectangle"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",1341,"square",2,"rhombus","No",TRUE,"10","square_rhombus"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",2515,"square",3,"parallelogram","No",TRUE,"10","square_parallelogram"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",1428,"parallelogram",4,"rhombus","Yes",TRUE,"10","parallelogram_rhombus"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",1257,"rectangle",5,"rhombus","No",TRUE,"10","rectangle_rhombus"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",1282,"parallelogram",6,"square","Yes",TRUE,"10","parallelogram_square"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",1451,"rhombus",7,"rectangle","Yes",FALSE,"10","rhombus_rectangle"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",2583,"rhombus",8,"rhombus","Yes",TRUE,"10","rhombus_rhombus"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",6400,"rhombus",9,"parallelogram","No",TRUE,"10","rhombus_parallelogram"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",1645,"parallelogram",10,"parallelogram","Yes",TRUE,"10","parallelogram_parallelogram"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",20625,"square",11,"square","Yes",TRUE,"10","square_square"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",1310,"rectangle",12,"square","No",FALSE,"10","rectangle_square"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",1059,"rectangle",13,"parallelogram","Yes",FALSE,"10","rectangle_parallelogram"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",-87045,"rhombus",14,"square","Yes",TRUE,"10","rhombus_square"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",2062,"parallelogram",15,"rectangle","Yes",TRUE,"10","parallelogram_rectangle"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",1897,"rectangle",16,"rectangle","No",FALSE,"10","rectangle_rectangle"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",1685,"rhombus",1,"rhombus","Yes",TRUE,"11","rhombus_rhombus"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",1066,"square",2,"rectangle","No",TRUE,"11","square_rectangle"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",1043,"rhombus",3,"parallelogram","Yes",FALSE,"11","rhombus_parallelogram"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",1213,"rectangle",4,"rectangle","Yes",TRUE,"11","rectangle_rectangle"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",1401,"parallelogram",5,"parallelogram","Yes",TRUE,"11","parallelogram_parallelogram"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",1463,"rectangle",6,"parallelogram","No",TRUE,"11","rectangle_parallelogram"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",1413,"square",7,"rhombus","No",TRUE,"11","square_rhombus"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",1152,"rectangle",8,"rhombus","No",TRUE,"11","rectangle_rhombus"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",1249,"rhombus",9,"square","Yes",TRUE,"11","rhombus_square"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",1348,"rectangle",10,"square","No",FALSE,"11","rectangle_square"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",1307,"square",11,"parallelogram","No",TRUE,"11","square_parallelogram"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",1268,"square",12,"square","Yes",TRUE,"11","square_square"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",1388,"parallelogram",13,"rhombus","Yes",TRUE,"11","parallelogram_rhombus"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",1277,"parallelogram",14,"rectangle","Yes",TRUE,"11","parallelogram_rectangle"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",1431,"rhombus",15,"rectangle","Yes",FALSE,"11","rhombus_rectangle"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",1405,"parallelogram",16,"square","Yes",TRUE,"11","parallelogram_square"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",3300,"rhombus",1,"parallelogram","No",TRUE,"12","rhombus_parallelogram"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",22542,"rhombus",2,"square","Yes",TRUE,"12","rhombus_square"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",13964,"parallelogram",3,"rhombus","Yes",TRUE,"12","parallelogram_rhombus"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",1379,"square",4,"rhombus","No",TRUE,"12","square_rhombus"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",1795,"rhombus",5,"rhombus","Yes",TRUE,"12","rhombus_rhombus"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",1472,"rectangle",6,"rhombus","No",TRUE,"12","rectangle_rhombus"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",6914,"rectangle",7,"rectangle","No",FALSE,"12","rectangle_rectangle"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",1238,"rhombus",8,"rectangle","Yes",FALSE,"12","rhombus_rectangle"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",1069,"square",9,"parallelogram","No",TRUE,"12","square_parallelogram"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",1046,"parallelogram",10,"rectangle","Yes",TRUE,"12","parallelogram_rectangle"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",1571,"parallelogram",11,"square","Yes",TRUE,"12","parallelogram_square"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",1648,"rectangle",12,"parallelogram","Yes",FALSE,"12","rectangle_parallelogram"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",1791,"square",13,"rectangle","Yes",FALSE,"12","square_rectangle"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",1314,"rectangle",14,"square","No",FALSE,"12","rectangle_square"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",1077,"square",15,"square","Yes",TRUE,"12","square_square"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",1341,"parallelogram",16,"parallelogram","Yes",TRUE,"12","parallelogram_parallelogram"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",1199,"rhombus",1,"square","Yes",TRUE,"13","rhombus_square"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",727,"parallelogram",2,"parallelogram","Yes",TRUE,"13","parallelogram_parallelogram"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",611,"parallelogram",3,"rhombus","Yes",TRUE,"13","parallelogram_rhombus"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",2045,"parallelogram",4,"rectangle","Yes",TRUE,"13","parallelogram_rectangle"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",2097,"square",5,"rhombus","No",TRUE,"13","square_rhombus"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",1388,"rectangle",6,"square","No",FALSE,"13","rectangle_square"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",1694,"square",7,"square","Yes",TRUE,"13","square_square"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",1312,"rhombus",8,"rectangle","Yes",FALSE,"13","rhombus_rectangle"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",712,"parallelogram",9,"square","Yes",TRUE,"13","parallelogram_square"
15,"36","m","No","determining the difference between shapes.","No","I just tried to remember the shape, but it didn't help me.","No","N/A",2016-03-07 21:34:46,1141917,"training",1177,"rectangle",10,"rhombus","No",TRUE,"13","rectangle_rhombus"
