"subids","age","gender","comments","exp_about","approval_time","exp_time","training_condition","shape_learned","training_time","trial_type","question","response","shape","trial_num_within_block","block","question_old","question_and_shape","correct"
13,"35","f","","Learning",2016-01-25 22:26:13,271368,"passive_passive","rhombus",25435,"relational","square","yes","parallelogram",1,"pretest","square","square_parallelogram",TRUE
13,"35","f","","Learning",2016-01-25 22:26:13,271368,"passive_passive","rhombus",25435,"relational","parallelogram","no","rectangle",2,"pretest","parallelogram","parallelogram_rectangle",TRUE
13,"35","f","","Learning",2016-01-25 22:26:13,271368,"passive_passive","rhombus",25435,"relational","square","yes","rectangle",3,"pretest","square","square_rectangle",TRUE
13,"35","f","","Learning",2016-01-25 22:26:13,271368,"passive_passive","rhombus",25435,"relational","rhombus","yes","parallelogram",4,"pretest","rhombus","rhombus_parallelogram",TRUE
13,"35","f","","Learning",2016-01-25 22:26:13,271368,"passive_passive","rhombus",25435,"relational","square","yes","rhombus",5,"pretest","square","square_rhombus",TRUE
13,"35","f","","Learning",2016-01-25 22:26:13,271368,"passive_passive","rhombus",25435,"relational","rhombus","no","rectangle",6,"pretest","rhombus","rhombus_rectangle",TRUE
13,"35","f","","Learning",2016-01-25 22:26:13,271368,"passive_passive","rhombus",25435,"relational","rhombus","no","square",7,"pretest","rhombus","rhombus_square",TRUE
13,"35","f","","Learning",2016-01-25 22:26:13,271368,"passive_passive","rhombus",25435,"relational","rectangle","no","rhombus",8,"pretest","rectangle","rectangle_rhombus",TRUE
13,"35","f","","Learning",2016-01-25 22:26:13,271368,"passive_passive","rhombus",25435,"relational","parallelogram","no","square",9,"pretest","parallelogram","parallelogram_square",TRUE
13,"35","f","","Learning",2016-01-25 22:26:13,271368,"passive_passive","rhombus",25435,"relational","rectangle","yes","parallelogram",10,"pretest","rectangle","rectangle_parallelogram",TRUE
13,"35","f","","Learning",2016-01-25 22:26:13,271368,"passive_passive","rhombus",25435,"relational","parallelogram","no","rhombus",11,"pretest","parallelogram","parallelogram_rhombus",TRUE
13,"35","f","","Learning",2016-01-25 22:26:13,271368,"passive_passive","rhombus",25435,"relational","rectangle","no","square",12,"pretest","rectangle","rectangle_square",TRUE
13,"35","f","","Learning",2016-01-25 22:26:13,271368,"passive_passive","rhombus",25435,"entity","square","yes","parallelogram",1,"pretest","parallelogram","square_parallelogram",TRUE
13,"35","f","","Learning",2016-01-25 22:26:13,271368,"passive_passive","rhombus",25435,"entity","rhombus","yes","parallelogram",2,"pretest","parallelogram","rhombus_parallelogram",TRUE
13,"35","f","","Learning",2016-01-25 22:26:13,271368,"passive_passive","rhombus",25435,"entity","rectangle","yes","parallelogram",3,"pretest","parallelogram","rectangle_parallelogram",TRUE
13,"35","f","","Learning",2016-01-25 22:26:13,271368,"passive_passive","rhombus",25435,"entity","parallelogram","yes","parallelogram",4,"pretest","parallelogram","parallelogram_parallelogram",TRUE
13,"35","f","","Learning",2016-01-25 22:26:13,271368,"passive_passive","rhombus",25435,"entity","square","yes","rectangle",5,"pretest","rectangle","square_rectangle",TRUE
13,"35","f","","Learning",2016-01-25 22:26:13,271368,"passive_passive","rhombus",25435,"entity","parallelogram","no","rectangle",6,"pretest","rectangle","parallelogram_rectangle",TRUE
13,"35","f","","Learning",2016-01-25 22:26:13,271368,"passive_passive","rhombus",25435,"entity","rhombus","no","rectangle",7,"pretest","rectangle","rhombus_rectangle",TRUE
13,"35","f","","Learning",2016-01-25 22:26:13,271368,"passive_passive","rhombus",25435,"entity","rectangle","yes","rectangle",8,"pretest","rectangle","rectangle_rectangle",TRUE
13,"35","f","","Learning",2016-01-25 22:26:13,271368,"passive_passive","rhombus",25435,"entity","rhombus","no","square",9,"pretest","square","rhombus_square",TRUE
13,"35","f","","Learning",2016-01-25 22:26:13,271368,"passive_passive","rhombus",25435,"entity","square","yes","square",10,"pretest","square","square_square",TRUE
13,"35","f","","Learning",2016-01-25 22:26:13,271368,"passive_passive","rhombus",25435,"entity","rectangle","no","square",11,"pretest","square","rectangle_square",TRUE
13,"35","f","","Learning",2016-01-25 22:26:13,271368,"passive_passive","rhombus",25435,"entity","parallelogram","no","square",12,"pretest","square","parallelogram_square",TRUE
13,"35","f","","Learning",2016-01-25 22:26:13,271368,"passive_passive","rhombus",25435,"entity","square","yes","rhombus",13,"pretest","rhombus","square_rhombus",TRUE
13,"35","f","","Learning",2016-01-25 22:26:13,271368,"passive_passive","rhombus",25435,"entity","rhombus","yes","rhombus",14,"pretest","rhombus","rhombus_rhombus",TRUE
13,"35","f","","Learning",2016-01-25 22:26:13,271368,"passive_passive","rhombus",25435,"entity","parallelogram","no","rhombus",15,"pretest","rhombus","parallelogram_rhombus",TRUE
13,"35","f","","Learning",2016-01-25 22:26:13,271368,"passive_passive","rhombus",25435,"entity","rectangle","no","rhombus",16,"pretest","rhombus","rectangle_rhombus",TRUE
13,"35","f","","Learning",2016-01-25 22:26:13,271368,"passive_passive","rhombus",25435,"training","rhombus","yes","rhombus",NA,"1","rhombus","rhombus_rhombus",TRUE
13,"35","f","","Learning",2016-01-25 22:26:13,271368,"passive_passive","rhombus",25435,"training","rhombus","yes","rhombus",NA,"1","rhombus","rhombus_rhombus",TRUE
13,"35","f","","Learning",2016-01-25 22:26:13,271368,"passive_passive","rhombus",25435,"training","rhombus","yes","rhombus",NA,"1","rhombus","rhombus_rhombus",TRUE
13,"35","f","","Learning",2016-01-25 22:26:13,271368,"passive_passive","rhombus",25435,"training","rhombus","yes","rhombus",NA,"2","rhombus","rhombus_rhombus",TRUE
13,"35","f","","Learning",2016-01-25 22:26:13,271368,"passive_passive","rhombus",25435,"training","rhombus","yes","rhombus",NA,"2","rhombus","rhombus_rhombus",TRUE
13,"35","f","","Learning",2016-01-25 22:26:13,271368,"passive_passive","rhombus",25435,"training","rhombus","yes","rhombus",NA,"2","rhombus","rhombus_rhombus",TRUE
13,"35","f","","Learning",2016-01-25 22:26:13,271368,"passive_passive","rhombus",25435,"relational","rectangle","yes","parallelogram",1,"posttest","rectangle","rectangle_parallelogram",TRUE
13,"35","f","","Learning",2016-01-25 22:26:13,271368,"passive_passive","rhombus",25435,"relational","rhombus","no","square",2,"posttest","rhombus","rhombus_square",TRUE
13,"35","f","","Learning",2016-01-25 22:26:13,271368,"passive_passive","rhombus",25435,"relational","square","no","rectangle",3,"posttest","square","square_rectangle",FALSE
13,"35","f","","Learning",2016-01-25 22:26:13,271368,"passive_passive","rhombus",25435,"relational","rectangle","no","rhombus",4,"posttest","rectangle","rectangle_rhombus",TRUE
13,"35","f","","Learning",2016-01-25 22:26:13,271368,"passive_passive","rhombus",25435,"relational","parallelogram","no","rhombus",5,"posttest","parallelogram","parallelogram_rhombus",TRUE
13,"35","f","","Learning",2016-01-25 22:26:13,271368,"passive_passive","rhombus",25435,"relational","parallelogram","no","rectangle",6,"posttest","parallelogram","parallelogram_rectangle",TRUE
13,"35","f","","Learning",2016-01-25 22:26:13,271368,"passive_passive","rhombus",25435,"relational","square","yes","parallelogram",7,"posttest","square","square_parallelogram",TRUE
13,"35","f","","Learning",2016-01-25 22:26:13,271368,"passive_passive","rhombus",25435,"relational","rectangle","no","square",8,"posttest","rectangle","rectangle_square",TRUE
13,"35","f","","Learning",2016-01-25 22:26:13,271368,"passive_passive","rhombus",25435,"relational","square","yes","rhombus",9,"posttest","square","square_rhombus",TRUE
13,"35","f","","Learning",2016-01-25 22:26:13,271368,"passive_passive","rhombus",25435,"relational","rhombus","no","rectangle",10,"posttest","rhombus","rhombus_rectangle",TRUE
13,"35","f","","Learning",2016-01-25 22:26:13,271368,"passive_passive","rhombus",25435,"relational","parallelogram","no","square",11,"posttest","parallelogram","parallelogram_square",TRUE
13,"35","f","","Learning",2016-01-25 22:26:13,271368,"passive_passive","rhombus",25435,"relational","rhombus","yes","parallelogram",12,"posttest","rhombus","rhombus_parallelogram",TRUE
13,"35","f","","Learning",2016-01-25 22:26:13,271368,"passive_passive","rhombus",25435,"entity","parallelogram","no","rhombus",1,"posttest","rhombus","parallelogram_rhombus",TRUE
13,"35","f","","Learning",2016-01-25 22:26:13,271368,"passive_passive","rhombus",25435,"entity","rhombus","yes","rhombus",2,"posttest","rhombus","rhombus_rhombus",TRUE
13,"35","f","","Learning",2016-01-25 22:26:13,271368,"passive_passive","rhombus",25435,"entity","square","yes","rhombus",3,"posttest","rhombus","square_rhombus",TRUE
13,"35","f","","Learning",2016-01-25 22:26:13,271368,"passive_passive","rhombus",25435,"entity","rectangle","no","rhombus",4,"posttest","rhombus","rectangle_rhombus",TRUE
13,"35","f","","Learning",2016-01-25 22:26:13,271368,"passive_passive","rhombus",25435,"entity","rectangle","yes","parallelogram",5,"posttest","parallelogram","rectangle_parallelogram",TRUE
13,"35","f","","Learning",2016-01-25 22:26:13,271368,"passive_passive","rhombus",25435,"entity","rhombus","yes","parallelogram",6,"posttest","parallelogram","rhombus_parallelogram",TRUE
13,"35","f","","Learning",2016-01-25 22:26:13,271368,"passive_passive","rhombus",25435,"entity","parallelogram","yes","parallelogram",7,"posttest","parallelogram","parallelogram_parallelogram",TRUE
13,"35","f","","Learning",2016-01-25 22:26:13,271368,"passive_passive","rhombus",25435,"entity","square","yes","parallelogram",8,"posttest","parallelogram","square_parallelogram",TRUE
13,"35","f","","Learning",2016-01-25 22:26:13,271368,"passive_passive","rhombus",25435,"entity","rectangle","no","square",9,"posttest","square","rectangle_square",TRUE
13,"35","f","","Learning",2016-01-25 22:26:13,271368,"passive_passive","rhombus",25435,"entity","parallelogram","no","square",10,"posttest","square","parallelogram_square",TRUE
13,"35","f","","Learning",2016-01-25 22:26:13,271368,"passive_passive","rhombus",25435,"entity","square","yes","square",11,"posttest","square","square_square",TRUE
13,"35","f","","Learning",2016-01-25 22:26:13,271368,"passive_passive","rhombus",25435,"entity","rhombus","no","square",12,"posttest","square","rhombus_square",TRUE
13,"35","f","","Learning",2016-01-25 22:26:13,271368,"passive_passive","rhombus",25435,"entity","rhombus","no","rectangle",13,"posttest","rectangle","rhombus_rectangle",TRUE
13,"35","f","","Learning",2016-01-25 22:26:13,271368,"passive_passive","rhombus",25435,"entity","parallelogram","no","rectangle",14,"posttest","rectangle","parallelogram_rectangle",TRUE
13,"35","f","","Learning",2016-01-25 22:26:13,271368,"passive_passive","rhombus",25435,"entity","square","yes","rectangle",15,"posttest","rectangle","square_rectangle",TRUE
13,"35","f","","Learning",2016-01-25 22:26:13,271368,"passive_passive","rhombus",25435,"entity","rectangle","yes","rectangle",16,"posttest","rectangle","rectangle_rectangle",TRUE
14,"41","female","","determining similar properties in shapes",2016-01-25 22:26:11,281677,"passive_passive","rhombus",29999,"relational","square","no","rectangle",1,"pretest","square","square_rectangle",FALSE
14,"41","female","","determining similar properties in shapes",2016-01-25 22:26:11,281677,"passive_passive","rhombus",29999,"relational","parallelogram","yes","rhombus",2,"pretest","parallelogram","parallelogram_rhombus",FALSE
14,"41","female","","determining similar properties in shapes",2016-01-25 22:26:11,281677,"passive_passive","rhombus",29999,"relational","parallelogram","yes","square",3,"pretest","parallelogram","parallelogram_square",FALSE
14,"41","female","","determining similar properties in shapes",2016-01-25 22:26:11,281677,"passive_passive","rhombus",29999,"relational","square","no","rhombus",4,"pretest","square","square_rhombus",FALSE
14,"41","female","","determining similar properties in shapes",2016-01-25 22:26:11,281677,"passive_passive","rhombus",29999,"relational","rhombus","no","rectangle",5,"pretest","rhombus","rhombus_rectangle",TRUE
14,"41","female","","determining similar properties in shapes",2016-01-25 22:26:11,281677,"passive_passive","rhombus",29999,"relational","rectangle","no","rhombus",6,"pretest","rectangle","rectangle_rhombus",TRUE
14,"41","female","","determining similar properties in shapes",2016-01-25 22:26:11,281677,"passive_passive","rhombus",29999,"relational","parallelogram","no","rectangle",7,"pretest","parallelogram","parallelogram_rectangle",TRUE
14,"41","female","","determining similar properties in shapes",2016-01-25 22:26:11,281677,"passive_passive","rhombus",29999,"relational","square","yes","parallelogram",8,"pretest","square","square_parallelogram",TRUE
14,"41","female","","determining similar properties in shapes",2016-01-25 22:26:11,281677,"passive_passive","rhombus",29999,"relational","rhombus","yes","parallelogram",9,"pretest","rhombus","rhombus_parallelogram",TRUE
14,"41","female","","determining similar properties in shapes",2016-01-25 22:26:11,281677,"passive_passive","rhombus",29999,"relational","rectangle","no","parallelogram",10,"pretest","rectangle","rectangle_parallelogram",FALSE
14,"41","female","","determining similar properties in shapes",2016-01-25 22:26:11,281677,"passive_passive","rhombus",29999,"relational","rectangle","no","square",11,"pretest","rectangle","rectangle_square",TRUE
14,"41","female","","determining similar properties in shapes",2016-01-25 22:26:11,281677,"passive_passive","rhombus",29999,"relational","rhombus","yes","square",12,"pretest","rhombus","rhombus_square",FALSE
14,"41","female","","determining similar properties in shapes",2016-01-25 22:26:11,281677,"passive_passive","rhombus",29999,"entity","rhombus","yes","parallelogram",1,"pretest","parallelogram","rhombus_parallelogram",TRUE
14,"41","female","","determining similar properties in shapes",2016-01-25 22:26:11,281677,"passive_passive","rhombus",29999,"entity","rectangle","yes","parallelogram",2,"pretest","parallelogram","rectangle_parallelogram",TRUE
14,"41","female","","determining similar properties in shapes",2016-01-25 22:26:11,281677,"passive_passive","rhombus",29999,"entity","square","yes","parallelogram",3,"pretest","parallelogram","square_parallelogram",TRUE
14,"41","female","","determining similar properties in shapes",2016-01-25 22:26:11,281677,"passive_passive","rhombus",29999,"entity","parallelogram","yes","parallelogram",4,"pretest","parallelogram","parallelogram_parallelogram",TRUE
14,"41","female","","determining similar properties in shapes",2016-01-25 22:26:11,281677,"passive_passive","rhombus",29999,"entity","rhombus","yes","square",5,"pretest","square","rhombus_square",FALSE
14,"41","female","","determining similar properties in shapes",2016-01-25 22:26:11,281677,"passive_passive","rhombus",29999,"entity","parallelogram","no","square",6,"pretest","square","parallelogram_square",TRUE
14,"41","female","","determining similar properties in shapes",2016-01-25 22:26:11,281677,"passive_passive","rhombus",29999,"entity","square","yes","square",7,"pretest","square","square_square",TRUE
14,"41","female","","determining similar properties in shapes",2016-01-25 22:26:11,281677,"passive_passive","rhombus",29999,"entity","rectangle","no","square",8,"pretest","square","rectangle_square",TRUE
14,"41","female","","determining similar properties in shapes",2016-01-25 22:26:11,281677,"passive_passive","rhombus",29999,"entity","rectangle","yes","rhombus",9,"pretest","rhombus","rectangle_rhombus",FALSE
14,"41","female","","determining similar properties in shapes",2016-01-25 22:26:11,281677,"passive_passive","rhombus",29999,"entity","square","yes","rhombus",10,"pretest","rhombus","square_rhombus",TRUE
14,"41","female","","determining similar properties in shapes",2016-01-25 22:26:11,281677,"passive_passive","rhombus",29999,"entity","parallelogram","yes","rhombus",11,"pretest","rhombus","parallelogram_rhombus",FALSE
14,"41","female","","determining similar properties in shapes",2016-01-25 22:26:11,281677,"passive_passive","rhombus",29999,"entity","rhombus","yes","rhombus",12,"pretest","rhombus","rhombus_rhombus",TRUE
14,"41","female","","determining similar properties in shapes",2016-01-25 22:26:11,281677,"passive_passive","rhombus",29999,"entity","parallelogram","no","rectangle",13,"pretest","rectangle","parallelogram_rectangle",TRUE
14,"41","female","","determining similar properties in shapes",2016-01-25 22:26:11,281677,"passive_passive","rhombus",29999,"entity","rhombus","no","rectangle",14,"pretest","rectangle","rhombus_rectangle",TRUE
14,"41","female","","determining similar properties in shapes",2016-01-25 22:26:11,281677,"passive_passive","rhombus",29999,"entity","rectangle","yes","rectangle",15,"pretest","rectangle","rectangle_rectangle",TRUE
14,"41","female","","determining similar properties in shapes",2016-01-25 22:26:11,281677,"passive_passive","rhombus",29999,"entity","square","no","rectangle",16,"pretest","rectangle","square_rectangle",FALSE
14,"41","female","","determining similar properties in shapes",2016-01-25 22:26:11,281677,"passive_passive","rhombus",29999,"training","rhombus","yes","rhombus",NA,"1","rhombus","rhombus_rhombus",TRUE
14,"41","female","","determining similar properties in shapes",2016-01-25 22:26:11,281677,"passive_passive","rhombus",29999,"training","rhombus","yes","rhombus",NA,"1","rhombus","rhombus_rhombus",TRUE
14,"41","female","","determining similar properties in shapes",2016-01-25 22:26:11,281677,"passive_passive","rhombus",29999,"training","rhombus","yes","rhombus",NA,"1","rhombus","rhombus_rhombus",TRUE
14,"41","female","","determining similar properties in shapes",2016-01-25 22:26:11,281677,"passive_passive","rhombus",29999,"training","rhombus","yes","rhombus",NA,"2","rhombus","rhombus_rhombus",TRUE
14,"41","female","","determining similar properties in shapes",2016-01-25 22:26:11,281677,"passive_passive","rhombus",29999,"training","rhombus","yes","rhombus",NA,"2","rhombus","rhombus_rhombus",TRUE
14,"41","female","","determining similar properties in shapes",2016-01-25 22:26:11,281677,"passive_passive","rhombus",29999,"training","rhombus","yes","rhombus",NA,"2","rhombus","rhombus_rhombus",TRUE
14,"41","female","","determining similar properties in shapes",2016-01-25 22:26:11,281677,"passive_passive","rhombus",29999,"relational","rectangle","no","square",1,"posttest","rectangle","rectangle_square",TRUE
14,"41","female","","determining similar properties in shapes",2016-01-25 22:26:11,281677,"passive_passive","rhombus",29999,"relational","square","no","rectangle",2,"posttest","square","square_rectangle",FALSE
14,"41","female","","determining similar properties in shapes",2016-01-25 22:26:11,281677,"passive_passive","rhombus",29999,"relational","parallelogram","yes","rhombus",3,"posttest","parallelogram","parallelogram_rhombus",FALSE
14,"41","female","","determining similar properties in shapes",2016-01-25 22:26:11,281677,"passive_passive","rhombus",29999,"relational","parallelogram","yes","square",4,"posttest","parallelogram","parallelogram_square",FALSE
14,"41","female","","determining similar properties in shapes",2016-01-25 22:26:11,281677,"passive_passive","rhombus",29999,"relational","square","no","parallelogram",5,"posttest","square","square_parallelogram",FALSE
14,"41","female","","determining similar properties in shapes",2016-01-25 22:26:11,281677,"passive_passive","rhombus",29999,"relational","parallelogram","yes","rectangle",6,"posttest","parallelogram","parallelogram_rectangle",FALSE
14,"41","female","","determining similar properties in shapes",2016-01-25 22:26:11,281677,"passive_passive","rhombus",29999,"relational","rhombus","no","rectangle",7,"posttest","rhombus","rhombus_rectangle",TRUE
14,"41","female","","determining similar properties in shapes",2016-01-25 22:26:11,281677,"passive_passive","rhombus",29999,"relational","rhombus","no","parallelogram",8,"posttest","rhombus","rhombus_parallelogram",FALSE
14,"41","female","","determining similar properties in shapes",2016-01-25 22:26:11,281677,"passive_passive","rhombus",29999,"relational","rhombus","no","square",9,"posttest","rhombus","rhombus_square",TRUE
14,"41","female","","determining similar properties in shapes",2016-01-25 22:26:11,281677,"passive_passive","rhombus",29999,"relational","square","no","rhombus",10,"posttest","square","square_rhombus",FALSE
14,"41","female","","determining similar properties in shapes",2016-01-25 22:26:11,281677,"passive_passive","rhombus",29999,"relational","rectangle","yes","parallelogram",11,"posttest","rectangle","rectangle_parallelogram",TRUE
14,"41","female","","determining similar properties in shapes",2016-01-25 22:26:11,281677,"passive_passive","rhombus",29999,"relational","rectangle","no","rhombus",12,"posttest","rectangle","rectangle_rhombus",TRUE
14,"41","female","","determining similar properties in shapes",2016-01-25 22:26:11,281677,"passive_passive","rhombus",29999,"entity","rectangle","yes","parallelogram",1,"posttest","parallelogram","rectangle_parallelogram",TRUE
14,"41","female","","determining similar properties in shapes",2016-01-25 22:26:11,281677,"passive_passive","rhombus",29999,"entity","rhombus","yes","parallelogram",2,"posttest","parallelogram","rhombus_parallelogram",TRUE
14,"41","female","","determining similar properties in shapes",2016-01-25 22:26:11,281677,"passive_passive","rhombus",29999,"entity","square","yes","parallelogram",3,"posttest","parallelogram","square_parallelogram",TRUE
14,"41","female","","determining similar properties in shapes",2016-01-25 22:26:11,281677,"passive_passive","rhombus",29999,"entity","parallelogram","yes","parallelogram",4,"posttest","parallelogram","parallelogram_parallelogram",TRUE
14,"41","female","","determining similar properties in shapes",2016-01-25 22:26:11,281677,"passive_passive","rhombus",29999,"entity","square","no","rectangle",5,"posttest","rectangle","square_rectangle",FALSE
14,"41","female","","determining similar properties in shapes",2016-01-25 22:26:11,281677,"passive_passive","rhombus",29999,"entity","rhombus","no","rectangle",6,"posttest","rectangle","rhombus_rectangle",TRUE
14,"41","female","","determining similar properties in shapes",2016-01-25 22:26:11,281677,"passive_passive","rhombus",29999,"entity","parallelogram","yes","rectangle",7,"posttest","rectangle","parallelogram_rectangle",FALSE
14,"41","female","","determining similar properties in shapes",2016-01-25 22:26:11,281677,"passive_passive","rhombus",29999,"entity","rectangle","yes","rectangle",8,"posttest","rectangle","rectangle_rectangle",TRUE
14,"41","female","","determining similar properties in shapes",2016-01-25 22:26:11,281677,"passive_passive","rhombus",29999,"entity","square","yes","square",9,"posttest","square","square_square",TRUE
14,"41","female","","determining similar properties in shapes",2016-01-25 22:26:11,281677,"passive_passive","rhombus",29999,"entity","rhombus","no","square",10,"posttest","square","rhombus_square",TRUE
14,"41","female","","determining similar properties in shapes",2016-01-25 22:26:11,281677,"passive_passive","rhombus",29999,"entity","parallelogram","no","square",11,"posttest","square","parallelogram_square",TRUE
14,"41","female","","determining similar properties in shapes",2016-01-25 22:26:11,281677,"passive_passive","rhombus",29999,"entity","rectangle","no","square",12,"posttest","square","rectangle_square",TRUE
14,"41","female","","determining similar properties in shapes",2016-01-25 22:26:11,281677,"passive_passive","rhombus",29999,"entity","rectangle","no","rhombus",13,"posttest","rhombus","rectangle_rhombus",TRUE
14,"41","female","","determining similar properties in shapes",2016-01-25 22:26:11,281677,"passive_passive","rhombus",29999,"entity","parallelogram","no","rhombus",14,"posttest","rhombus","parallelogram_rhombus",TRUE
14,"41","female","","determining similar properties in shapes",2016-01-25 22:26:11,281677,"passive_passive","rhombus",29999,"entity","square","no","rhombus",15,"posttest","rhombus","square_rhombus",FALSE
14,"41","female","","determining similar properties in shapes",2016-01-25 22:26:11,281677,"passive_passive","rhombus",29999,"entity","rhombus","yes","rhombus",16,"posttest","rhombus","rhombus_rhombus",TRUE
15,"30","m","","Shapes",2016-01-25 22:34:33,222671,"active_active","rhombus",39686,"relational","parallelogram","yes","rectangle",1,"pretest","parallelogram","parallelogram_rectangle",FALSE
15,"30","m","","Shapes",2016-01-25 22:34:33,222671,"active_active","rhombus",39686,"relational","square","yes","parallelogram",2,"pretest","square","square_parallelogram",TRUE
15,"30","m","","Shapes",2016-01-25 22:34:33,222671,"active_active","rhombus",39686,"relational","square","no","rectangle",3,"pretest","square","square_rectangle",FALSE
15,"30","m","","Shapes",2016-01-25 22:34:33,222671,"active_active","rhombus",39686,"relational","parallelogram","no","rhombus",4,"pretest","parallelogram","parallelogram_rhombus",TRUE
15,"30","m","","Shapes",2016-01-25 22:34:33,222671,"active_active","rhombus",39686,"relational","parallelogram","no","square",5,"pretest","parallelogram","parallelogram_square",TRUE
15,"30","m","","Shapes",2016-01-25 22:34:33,222671,"active_active","rhombus",39686,"relational","square","no","rhombus",6,"pretest","square","square_rhombus",FALSE
15,"30","m","","Shapes",2016-01-25 22:34:33,222671,"active_active","rhombus",39686,"relational","rectangle","no","rhombus",7,"pretest","rectangle","rectangle_rhombus",TRUE
15,"30","m","","Shapes",2016-01-25 22:34:33,222671,"active_active","rhombus",39686,"relational","rectangle","yes","parallelogram",8,"pretest","rectangle","rectangle_parallelogram",TRUE
15,"30","m","","Shapes",2016-01-25 22:34:33,222671,"active_active","rhombus",39686,"relational","rectangle","no","square",9,"pretest","rectangle","rectangle_square",TRUE
15,"30","m","","Shapes",2016-01-25 22:34:33,222671,"active_active","rhombus",39686,"relational","rhombus","no","parallelogram",10,"pretest","rhombus","rhombus_parallelogram",FALSE
15,"30","m","","Shapes",2016-01-25 22:34:33,222671,"active_active","rhombus",39686,"relational","rhombus","no","square",11,"pretest","rhombus","rhombus_square",TRUE
15,"30","m","","Shapes",2016-01-25 22:34:33,222671,"active_active","rhombus",39686,"relational","rhombus","no","rectangle",12,"pretest","rhombus","rhombus_rectangle",TRUE
15,"30","m","","Shapes",2016-01-25 22:34:33,222671,"active_active","rhombus",39686,"entity","parallelogram","no","rectangle",1,"pretest","rectangle","parallelogram_rectangle",TRUE
15,"30","m","","Shapes",2016-01-25 22:34:33,222671,"active_active","rhombus",39686,"entity","rhombus","no","rectangle",2,"pretest","rectangle","rhombus_rectangle",TRUE
15,"30","m","","Shapes",2016-01-25 22:34:33,222671,"active_active","rhombus",39686,"entity","square","no","rectangle",3,"pretest","rectangle","square_rectangle",FALSE
15,"30","m","","Shapes",2016-01-25 22:34:33,222671,"active_active","rhombus",39686,"entity","rectangle","yes","rectangle",4,"pretest","rectangle","rectangle_rectangle",TRUE
15,"30","m","","Shapes",2016-01-25 22:34:33,222671,"active_active","rhombus",39686,"entity","rectangle","no","square",5,"pretest","square","rectangle_square",TRUE
15,"30","m","","Shapes",2016-01-25 22:34:33,222671,"active_active","rhombus",39686,"entity","rhombus","no","square",6,"pretest","square","rhombus_square",TRUE
15,"30","m","","Shapes",2016-01-25 22:34:33,222671,"active_active","rhombus",39686,"entity","square","yes","square",7,"pretest","square","square_square",TRUE
15,"30","m","","Shapes",2016-01-25 22:34:33,222671,"active_active","rhombus",39686,"entity","parallelogram","no","square",8,"pretest","square","parallelogram_square",TRUE
15,"30","m","","Shapes",2016-01-25 22:34:33,222671,"active_active","rhombus",39686,"entity","square","yes","parallelogram",9,"pretest","parallelogram","square_parallelogram",TRUE
15,"30","m","","Shapes",2016-01-25 22:34:33,222671,"active_active","rhombus",39686,"entity","parallelogram","yes","parallelogram",10,"pretest","parallelogram","parallelogram_parallelogram",TRUE
15,"30","m","","Shapes",2016-01-25 22:34:33,222671,"active_active","rhombus",39686,"entity","rhombus","yes","parallelogram",11,"pretest","parallelogram","rhombus_parallelogram",TRUE
15,"30","m","","Shapes",2016-01-25 22:34:33,222671,"active_active","rhombus",39686,"entity","rectangle","yes","parallelogram",12,"pretest","parallelogram","rectangle_parallelogram",TRUE
15,"30","m","","Shapes",2016-01-25 22:34:33,222671,"active_active","rhombus",39686,"entity","rectangle","no","rhombus",13,"pretest","rhombus","rectangle_rhombus",TRUE
15,"30","m","","Shapes",2016-01-25 22:34:33,222671,"active_active","rhombus",39686,"entity","parallelogram","yes","rhombus",14,"pretest","rhombus","parallelogram_rhombus",FALSE
15,"30","m","","Shapes",2016-01-25 22:34:33,222671,"active_active","rhombus",39686,"entity","rhombus","yes","rhombus",15,"pretest","rhombus","rhombus_rhombus",TRUE
15,"30","m","","Shapes",2016-01-25 22:34:33,222671,"active_active","rhombus",39686,"entity","square","no","rhombus",16,"pretest","rhombus","square_rhombus",FALSE
15,"30","m","","Shapes",2016-01-25 22:34:33,222671,"active_active","rhombus",39686,"training","rhombus","yes","rhombus",NA,"1","rhombus","rhombus_rhombus",TRUE
15,"30","m","","Shapes",2016-01-25 22:34:33,222671,"active_active","rhombus",39686,"training","rhombus","yes","rhombus",NA,"1","rhombus","rhombus_rhombus",TRUE
15,"30","m","","Shapes",2016-01-25 22:34:33,222671,"active_active","rhombus",39686,"training","rhombus","yes","rhombus",NA,"1","rhombus","rhombus_rhombus",TRUE
15,"30","m","","Shapes",2016-01-25 22:34:33,222671,"active_active","rhombus",39686,"training","rhombus","no","parallelogram",NA,"2","rhombus","rhombus_parallelogram",FALSE
15,"30","m","","Shapes",2016-01-25 22:34:33,222671,"active_active","rhombus",39686,"training","rhombus","no","parallelogram",NA,"2","rhombus","rhombus_parallelogram",FALSE
15,"30","m","","Shapes",2016-01-25 22:34:33,222671,"active_active","rhombus",39686,"training","rhombus","yes","square",NA,"2","rhombus","rhombus_square",FALSE
15,"30","m","","Shapes",2016-01-25 22:34:33,222671,"active_active","rhombus",39686,"relational","parallelogram","no","rectangle",1,"posttest","parallelogram","parallelogram_rectangle",TRUE
15,"30","m","","Shapes",2016-01-25 22:34:33,222671,"active_active","rhombus",39686,"relational","rectangle","no","rhombus",2,"posttest","rectangle","rectangle_rhombus",TRUE
