"subids","age","gender","comments","exp_about","approval_time","exp_time","training_condition","shape_learned","training_time","trial_type","question","response","shape","trial_num_within_block","block","question_and_shape","correct"
7,"33","m","Thank you for allowing me to participate.","Knowledge of geometric shapes",2016-01-22 03:29:45,235440,"passive_passive","rhombus",33967,"entity","square","yes","rhombus",14,"pretest","rhombus_square",FALSE
7,"33","m","Thank you for allowing me to participate.","Knowledge of geometric shapes",2016-01-22 03:29:45,235440,"passive_passive","rhombus",33967,"entity","square","no","parallelogram",15,"pretest","parallelogram_square",TRUE
7,"33","m","Thank you for allowing me to participate.","Knowledge of geometric shapes",2016-01-22 03:29:45,235440,"passive_passive","rhombus",33967,"entity","square","no","rectangle",16,"pretest","rectangle_square",TRUE
7,"33","m","Thank you for allowing me to participate.","Knowledge of geometric shapes",2016-01-22 03:29:45,235440,"passive_passive","rhombus",33967,"training","rhombus","yes","rhombus",NA,"1","rhombus_rhombus",TRUE
7,"33","m","Thank you for allowing me to participate.","Knowledge of geometric shapes",2016-01-22 03:29:45,235440,"passive_passive","rhombus",33967,"training","rhombus","yes","rhombus",NA,"1","rhombus_rhombus",TRUE
7,"33","m","Thank you for allowing me to participate.","Knowledge of geometric shapes",2016-01-22 03:29:45,235440,"passive_passive","rhombus",33967,"training","rhombus","yes","rhombus",NA,"1","rhombus_rhombus",TRUE
7,"33","m","Thank you for allowing me to participate.","Knowledge of geometric shapes",2016-01-22 03:29:45,235440,"passive_passive","rhombus",33967,"training","rhombus","yes","rhombus",NA,"2","rhombus_rhombus",TRUE
7,"33","m","Thank you for allowing me to participate.","Knowledge of geometric shapes",2016-01-22 03:29:45,235440,"passive_passive","rhombus",33967,"training","rhombus","yes","rhombus",NA,"2","rhombus_rhombus",TRUE
7,"33","m","Thank you for allowing me to participate.","Knowledge of geometric shapes",2016-01-22 03:29:45,235440,"passive_passive","rhombus",33967,"training","rhombus","yes","parallelogram",NA,"2","parallelogram_rhombus",FALSE
7,"33","m","Thank you for allowing me to participate.","Knowledge of geometric shapes",2016-01-22 03:29:45,235440,"passive_passive","rhombus",33967,"relational","parallelogram","no","rectangle",1,"posttest","parallelogram_rectangle",TRUE
7,"33","m","Thank you for allowing me to participate.","Knowledge of geometric shapes",2016-01-22 03:29:45,235440,"passive_passive","rhombus",33967,"relational","parallelogram","no","square",2,"posttest","parallelogram_square",TRUE
7,"33","m","Thank you for allowing me to participate.","Knowledge of geometric shapes",2016-01-22 03:29:45,235440,"passive_passive","rhombus",33967,"relational","rhombus","yes","square",3,"posttest","rhombus_square",FALSE
7,"33","m","Thank you for allowing me to participate.","Knowledge of geometric shapes",2016-01-22 03:29:45,235440,"passive_passive","rhombus",33967,"relational","square","no","rhombus",4,"posttest","square_rhombus",FALSE
7,"33","m","Thank you for allowing me to participate.","Knowledge of geometric shapes",2016-01-22 03:29:45,235440,"passive_passive","rhombus",33967,"relational","square","no","parallelogram",5,"posttest","square_parallelogram",FALSE
7,"33","m","Thank you for allowing me to participate.","Knowledge of geometric shapes",2016-01-22 03:29:45,235440,"passive_passive","rhombus",33967,"relational","rhombus","yes","rectangle",6,"posttest","rhombus_rectangle",FALSE
7,"33","m","Thank you for allowing me to participate.","Knowledge of geometric shapes",2016-01-22 03:29:45,235440,"passive_passive","rhombus",33967,"relational","rhombus","no","parallelogram",7,"posttest","rhombus_parallelogram",FALSE
7,"33","m","Thank you for allowing me to participate.","Knowledge of geometric shapes",2016-01-22 03:29:45,235440,"passive_passive","rhombus",33967,"relational","square","no","rectangle",8,"posttest","square_rectangle",FALSE
7,"33","m","Thank you for allowing me to participate.","Knowledge of geometric shapes",2016-01-22 03:29:45,235440,"passive_passive","rhombus",33967,"relational","rectangle","no","rhombus",9,"posttest","rectangle_rhombus",TRUE
7,"33","m","Thank you for allowing me to participate.","Knowledge of geometric shapes",2016-01-22 03:29:45,235440,"passive_passive","rhombus",33967,"relational","rectangle","no","parallelogram",10,"posttest","rectangle_parallelogram",FALSE
7,"33","m","Thank you for allowing me to participate.","Knowledge of geometric shapes",2016-01-22 03:29:45,235440,"passive_passive","rhombus",33967,"relational","rectangle","no","square",11,"posttest","rectangle_square",TRUE
7,"33","m","Thank you for allowing me to participate.","Knowledge of geometric shapes",2016-01-22 03:29:45,235440,"passive_passive","rhombus",33967,"relational","parallelogram","no","rhombus",12,"posttest","parallelogram_rhombus",TRUE
7,"33","m","Thank you for allowing me to participate.","Knowledge of geometric shapes",2016-01-22 03:29:45,235440,"passive_passive","rhombus",33967,"entity","square","no","parallelogram",1,"posttest","parallelogram_square",TRUE
7,"33","m","Thank you for allowing me to participate.","Knowledge of geometric shapes",2016-01-22 03:29:45,235440,"passive_passive","rhombus",33967,"entity","square","yes","square",2,"posttest","square_square",TRUE
7,"33","m","Thank you for allowing me to participate.","Knowledge of geometric shapes",2016-01-22 03:29:45,235440,"passive_passive","rhombus",33967,"entity","square","no","rectangle",3,"posttest","rectangle_square",TRUE
7,"33","m","Thank you for allowing me to participate.","Knowledge of geometric shapes",2016-01-22 03:29:45,235440,"passive_passive","rhombus",33967,"entity","square","no","rhombus",4,"posttest","rhombus_square",TRUE
7,"33","m","Thank you for allowing me to participate.","Knowledge of geometric shapes",2016-01-22 03:29:45,235440,"passive_passive","rhombus",33967,"entity","rectangle","no","rhombus",5,"posttest","rhombus_rectangle",TRUE
7,"33","m","Thank you for allowing me to participate.","Knowledge of geometric shapes",2016-01-22 03:29:45,235440,"passive_passive","rhombus",33967,"entity","rectangle","no","square",6,"posttest","square_rectangle",FALSE
7,"33","m","Thank you for allowing me to participate.","Knowledge of geometric shapes",2016-01-22 03:29:45,235440,"passive_passive","rhombus",33967,"entity","rectangle","yes","rectangle",7,"posttest","rectangle_rectangle",TRUE
7,"33","m","Thank you for allowing me to participate.","Knowledge of geometric shapes",2016-01-22 03:29:45,235440,"passive_passive","rhombus",33967,"entity","rectangle","no","parallelogram",8,"posttest","parallelogram_rectangle",TRUE
7,"33","m","Thank you for allowing me to participate.","Knowledge of geometric shapes",2016-01-22 03:29:45,235440,"passive_passive","rhombus",33967,"entity","rhombus","yes","rhombus",9,"posttest","rhombus_rhombus",TRUE
7,"33","m","Thank you for allowing me to participate.","Knowledge of geometric shapes",2016-01-22 03:29:45,235440,"passive_passive","rhombus",33967,"entity","rhombus","no","square",10,"posttest","square_rhombus",FALSE
7,"33","m","Thank you for allowing me to participate.","Knowledge of geometric shapes",2016-01-22 03:29:45,235440,"passive_passive","rhombus",33967,"entity","rhombus","no","parallelogram",11,"posttest","parallelogram_rhombus",TRUE
7,"33","m","Thank you for allowing me to participate.","Knowledge of geometric shapes",2016-01-22 03:29:45,235440,"passive_passive","rhombus",33967,"entity","rhombus","no","rectangle",12,"posttest","rectangle_rhombus",TRUE
7,"33","m","Thank you for allowing me to participate.","Knowledge of geometric shapes",2016-01-22 03:29:45,235440,"passive_passive","rhombus",33967,"entity","parallelogram","no","rectangle",13,"posttest","rectangle_parallelogram",FALSE
7,"33","m","Thank you for allowing me to participate.","Knowledge of geometric shapes",2016-01-22 03:29:45,235440,"passive_passive","rhombus",33967,"entity","parallelogram","yes","parallelogram",14,"posttest","parallelogram_parallelogram",TRUE
7,"33","m","Thank you for allowing me to participate.","Knowledge of geometric shapes",2016-01-22 03:29:45,235440,"passive_passive","rhombus",33967,"entity","parallelogram","no","square",15,"posttest","square_parallelogram",FALSE
7,"33","m","Thank you for allowing me to participate.","Knowledge of geometric shapes",2016-01-22 03:29:45,235440,"passive_passive","rhombus",33967,"entity","parallelogram","no","rhombus",16,"posttest","rhombus_parallelogram",FALSE
8,"43","m","","Ability to learn from various types of reasoning",2016-01-22 03:49:06,382954,"active_active","rhombus",68394,"relational","rhombus","no","parallelogram",1,"pretest","rhombus_parallelogram",FALSE
8,"43","m","","Ability to learn from various types of reasoning",2016-01-22 03:49:06,382954,"active_active","rhombus",68394,"relational","rhombus","no","rectangle",2,"pretest","rhombus_rectangle",TRUE
8,"43","m","","Ability to learn from various types of reasoning",2016-01-22 03:49:06,382954,"active_active","rhombus",68394,"relational","rectangle","no","square",3,"pretest","rectangle_square",TRUE
8,"43","m","","Ability to learn from various types of reasoning",2016-01-22 03:49:06,382954,"active_active","rhombus",68394,"relational","square","yes","rectangle",4,"pretest","square_rectangle",TRUE
8,"43","m","","Ability to learn from various types of reasoning",2016-01-22 03:49:06,382954,"active_active","rhombus",68394,"relational","square","yes","parallelogram",5,"pretest","square_parallelogram",TRUE
8,"43","m","","Ability to learn from various types of reasoning",2016-01-22 03:49:06,382954,"active_active","rhombus",68394,"relational","rectangle","yes","parallelogram",6,"pretest","rectangle_parallelogram",TRUE
8,"43","m","","Ability to learn from various types of reasoning",2016-01-22 03:49:06,382954,"active_active","rhombus",68394,"relational","rectangle","no","rhombus",7,"pretest","rectangle_rhombus",TRUE
8,"43","m","","Ability to learn from various types of reasoning",2016-01-22 03:49:06,382954,"active_active","rhombus",68394,"relational","square","no","rhombus",8,"pretest","square_rhombus",FALSE
8,"43","m","","Ability to learn from various types of reasoning",2016-01-22 03:49:06,382954,"active_active","rhombus",68394,"relational","rhombus","no","square",9,"pretest","rhombus_square",TRUE
8,"43","m","","Ability to learn from various types of reasoning",2016-01-22 03:49:06,382954,"active_active","rhombus",68394,"relational","parallelogram","no","rhombus",10,"pretest","parallelogram_rhombus",TRUE
8,"43","m","","Ability to learn from various types of reasoning",2016-01-22 03:49:06,382954,"active_active","rhombus",68394,"relational","parallelogram","no","square",11,"pretest","parallelogram_square",TRUE
8,"43","m","","Ability to learn from various types of reasoning",2016-01-22 03:49:06,382954,"active_active","rhombus",68394,"relational","parallelogram","yes","rectangle",12,"pretest","parallelogram_rectangle",FALSE
8,"43","m","","Ability to learn from various types of reasoning",2016-01-22 03:49:06,382954,"active_active","rhombus",68394,"entity","parallelogram","yes","parallelogram",1,"pretest","parallelogram_parallelogram",TRUE
8,"43","m","","Ability to learn from various types of reasoning",2016-01-22 03:49:06,382954,"active_active","rhombus",68394,"entity","parallelogram","yes","rectangle",2,"pretest","rectangle_parallelogram",TRUE
8,"43","m","","Ability to learn from various types of reasoning",2016-01-22 03:49:06,382954,"active_active","rhombus",68394,"entity","parallelogram","yes","rhombus",3,"pretest","rhombus_parallelogram",TRUE
8,"43","m","","Ability to learn from various types of reasoning",2016-01-22 03:49:06,382954,"active_active","rhombus",68394,"entity","parallelogram","yes","square",4,"pretest","square_parallelogram",TRUE
8,"43","m","","Ability to learn from various types of reasoning",2016-01-22 03:49:06,382954,"active_active","rhombus",68394,"entity","square","no","parallelogram",5,"pretest","parallelogram_square",TRUE
8,"43","m","","Ability to learn from various types of reasoning",2016-01-22 03:49:06,382954,"active_active","rhombus",68394,"entity","square","yes","square",6,"pretest","square_square",TRUE
8,"43","m","","Ability to learn from various types of reasoning",2016-01-22 03:49:06,382954,"active_active","rhombus",68394,"entity","square","no","rectangle",7,"pretest","rectangle_square",TRUE
8,"43","m","","Ability to learn from various types of reasoning",2016-01-22 03:49:06,382954,"active_active","rhombus",68394,"entity","square","no","rhombus",8,"pretest","rhombus_square",TRUE
8,"43","m","","Ability to learn from various types of reasoning",2016-01-22 03:49:06,382954,"active_active","rhombus",68394,"entity","rhombus","no","rectangle",9,"pretest","rectangle_rhombus",TRUE
8,"43","m","","Ability to learn from various types of reasoning",2016-01-22 03:49:06,382954,"active_active","rhombus",68394,"entity","rhombus","yes","parallelogram",10,"pretest","parallelogram_rhombus",FALSE
8,"43","m","","Ability to learn from various types of reasoning",2016-01-22 03:49:06,382954,"active_active","rhombus",68394,"entity","rhombus","no","square",11,"pretest","square_rhombus",FALSE
8,"43","m","","Ability to learn from various types of reasoning",2016-01-22 03:49:06,382954,"active_active","rhombus",68394,"entity","rhombus","yes","rhombus",12,"pretest","rhombus_rhombus",TRUE
8,"43","m","","Ability to learn from various types of reasoning",2016-01-22 03:49:06,382954,"active_active","rhombus",68394,"entity","rectangle","yes","rectangle",13,"pretest","rectangle_rectangle",TRUE
8,"43","m","","Ability to learn from various types of reasoning",2016-01-22 03:49:06,382954,"active_active","rhombus",68394,"entity","rectangle","no","rhombus",14,"pretest","rhombus_rectangle",TRUE
8,"43","m","","Ability to learn from various types of reasoning",2016-01-22 03:49:06,382954,"active_active","rhombus",68394,"entity","rectangle","no","parallelogram",15,"pretest","parallelogram_rectangle",TRUE
8,"43","m","","Ability to learn from various types of reasoning",2016-01-22 03:49:06,382954,"active_active","rhombus",68394,"entity","rectangle","yes","square",16,"pretest","square_rectangle",TRUE
8,"43","m","","Ability to learn from various types of reasoning",2016-01-22 03:49:06,382954,"active_active","rhombus",68394,"training","rhombus","yes","rhombus",NA,"1","rhombus_rhombus",TRUE
8,"43","m","","Ability to learn from various types of reasoning",2016-01-22 03:49:06,382954,"active_active","rhombus",68394,"training","rhombus","yes","rhombus",NA,"1","rhombus_rhombus",TRUE
8,"43","m","","Ability to learn from various types of reasoning",2016-01-22 03:49:06,382954,"active_active","rhombus",68394,"training","rhombus","yes","square",NA,"1","square_rhombus",TRUE
8,"43","m","","Ability to learn from various types of reasoning",2016-01-22 03:49:06,382954,"active_active","rhombus",68394,"training","rhombus","no","parallelogram",NA,"2","parallelogram_rhombus",TRUE
8,"43","m","","Ability to learn from various types of reasoning",2016-01-22 03:49:06,382954,"active_active","rhombus",68394,"training","rhombus","no","rectangle",NA,"2","rectangle_rhombus",TRUE
8,"43","m","","Ability to learn from various types of reasoning",2016-01-22 03:49:06,382954,"active_active","rhombus",68394,"training","rhombus","yes","square",NA,"2","square_rhombus",TRUE
8,"43","m","","Ability to learn from various types of reasoning",2016-01-22 03:49:06,382954,"active_active","rhombus",68394,"relational","square","yes","parallelogram",1,"posttest","square_parallelogram",TRUE
8,"43","m","","Ability to learn from various types of reasoning",2016-01-22 03:49:06,382954,"active_active","rhombus",68394,"relational","rectangle","yes","parallelogram",2,"posttest","rectangle_parallelogram",TRUE
8,"43","m","","Ability to learn from various types of reasoning",2016-01-22 03:49:06,382954,"active_active","rhombus",68394,"relational","square","no","rhombus",3,"posttest","square_rhombus",FALSE
8,"43","m","","Ability to learn from various types of reasoning",2016-01-22 03:49:06,382954,"active_active","rhombus",68394,"relational","rhombus","no","square",4,"posttest","rhombus_square",TRUE
8,"43","m","","Ability to learn from various types of reasoning",2016-01-22 03:49:06,382954,"active_active","rhombus",68394,"relational","rhombus","no","parallelogram",5,"posttest","rhombus_parallelogram",FALSE
8,"43","m","","Ability to learn from various types of reasoning",2016-01-22 03:49:06,382954,"active_active","rhombus",68394,"relational","square","yes","rectangle",6,"posttest","square_rectangle",TRUE
8,"43","m","","Ability to learn from various types of reasoning",2016-01-22 03:49:06,382954,"active_active","rhombus",68394,"relational","parallelogram","no","rhombus",7,"posttest","parallelogram_rhombus",TRUE
8,"43","m","","Ability to learn from various types of reasoning",2016-01-22 03:49:06,382954,"active_active","rhombus",68394,"relational","parallelogram","yes","rectangle",8,"posttest","parallelogram_rectangle",FALSE
8,"43","m","","Ability to learn from various types of reasoning",2016-01-22 03:49:06,382954,"active_active","rhombus",68394,"relational","parallelogram","no","square",9,"posttest","parallelogram_square",TRUE
8,"43","m","","Ability to learn from various types of reasoning",2016-01-22 03:49:06,382954,"active_active","rhombus",68394,"relational","rectangle","no","square",10,"posttest","rectangle_square",TRUE
8,"43","m","","Ability to learn from various types of reasoning",2016-01-22 03:49:06,382954,"active_active","rhombus",68394,"relational","rhombus","no","rectangle",11,"posttest","rhombus_rectangle",TRUE
8,"43","m","","Ability to learn from various types of reasoning",2016-01-22 03:49:06,382954,"active_active","rhombus",68394,"relational","rectangle","no","rhombus",12,"posttest","rectangle_rhombus",TRUE
8,"43","m","","Ability to learn from various types of reasoning",2016-01-22 03:49:06,382954,"active_active","rhombus",68394,"entity","parallelogram","yes","parallelogram",1,"posttest","parallelogram_parallelogram",TRUE
8,"43","m","","Ability to learn from various types of reasoning",2016-01-22 03:49:06,382954,"active_active","rhombus",68394,"entity","parallelogram","yes","rectangle",2,"posttest","rectangle_parallelogram",TRUE
8,"43","m","","Ability to learn from various types of reasoning",2016-01-22 03:49:06,382954,"active_active","rhombus",68394,"entity","parallelogram","yes","rhombus",3,"posttest","rhombus_parallelogram",TRUE
8,"43","m","","Ability to learn from various types of reasoning",2016-01-22 03:49:06,382954,"active_active","rhombus",68394,"entity","parallelogram","yes","square",4,"posttest","square_parallelogram",TRUE
8,"43","m","","Ability to learn from various types of reasoning",2016-01-22 03:49:06,382954,"active_active","rhombus",68394,"entity","rectangle","no","parallelogram",5,"posttest","parallelogram_rectangle",TRUE
8,"43","m","","Ability to learn from various types of reasoning",2016-01-22 03:49:06,382954,"active_active","rhombus",68394,"entity","rectangle","yes","square",6,"posttest","square_rectangle",TRUE
8,"43","m","","Ability to learn from various types of reasoning",2016-01-22 03:49:06,382954,"active_active","rhombus",68394,"entity","rectangle","no","rhombus",7,"posttest","rhombus_rectangle",TRUE
8,"43","m","","Ability to learn from various types of reasoning",2016-01-22 03:49:06,382954,"active_active","rhombus",68394,"entity","rectangle","yes","rectangle",8,"posttest","rectangle_rectangle",TRUE
8,"43","m","","Ability to learn from various types of reasoning",2016-01-22 03:49:06,382954,"active_active","rhombus",68394,"entity","rhombus","no","square",9,"posttest","square_rhombus",FALSE
8,"43","m","","Ability to learn from various types of reasoning",2016-01-22 03:49:06,382954,"active_active","rhombus",68394,"entity","rhombus","no","rectangle",10,"posttest","rectangle_rhombus",TRUE
8,"43","m","","Ability to learn from various types of reasoning",2016-01-22 03:49:06,382954,"active_active","rhombus",68394,"entity","rhombus","yes","rhombus",11,"posttest","rhombus_rhombus",TRUE
8,"43","m","","Ability to learn from various types of reasoning",2016-01-22 03:49:06,382954,"active_active","rhombus",68394,"entity","rhombus","yes","parallelogram",12,"posttest","parallelogram_rhombus",FALSE
8,"43","m","","Ability to learn from various types of reasoning",2016-01-22 03:49:06,382954,"active_active","rhombus",68394,"entity","square","no","parallelogram",13,"posttest","parallelogram_square",TRUE
8,"43","m","","Ability to learn from various types of reasoning",2016-01-22 03:49:06,382954,"active_active","rhombus",68394,"entity","square","yes","square",14,"posttest","square_square",TRUE
8,"43","m","","Ability to learn from various types of reasoning",2016-01-22 03:49:06,382954,"active_active","rhombus",68394,"entity","square","no","rectangle",15,"posttest","rectangle_square",TRUE
8,"43","m","","Ability to learn from various types of reasoning",2016-01-22 03:49:06,382954,"active_active","rhombus",68394,"entity","square","no","rhombus",16,"posttest","rhombus_square",TRUE
9,"38","f","This was fun.","Learning shapes",2016-01-22 03:39:49,181518,"active_active","rhombus",29751,"relational","square","yes","parallelogram",1,"pretest","square_parallelogram",TRUE
9,"38","f","This was fun.","Learning shapes",2016-01-22 03:39:49,181518,"active_active","rhombus",29751,"relational","rectangle","yes","parallelogram",2,"pretest","rectangle_parallelogram",TRUE
9,"38","f","This was fun.","Learning shapes",2016-01-22 03:39:49,181518,"active_active","rhombus",29751,"relational","rhombus","no","square",3,"pretest","rhombus_square",TRUE
9,"38","f","This was fun.","Learning shapes",2016-01-22 03:39:49,181518,"active_active","rhombus",29751,"relational","rectangle","no","square",4,"pretest","rectangle_square",TRUE
9,"38","f","This was fun.","Learning shapes",2016-01-22 03:39:49,181518,"active_active","rhombus",29751,"relational","rhombus","no","rectangle",5,"pretest","rhombus_rectangle",TRUE
9,"38","f","This was fun.","Learning shapes",2016-01-22 03:39:49,181518,"active_active","rhombus",29751,"relational","parallelogram","no","rectangle",6,"pretest","parallelogram_rectangle",TRUE
9,"38","f","This was fun.","Learning shapes",2016-01-22 03:39:49,181518,"active_active","rhombus",29751,"relational","rectangle","no","rhombus",7,"pretest","rectangle_rhombus",TRUE
9,"38","f","This was fun.","Learning shapes",2016-01-22 03:39:49,181518,"active_active","rhombus",29751,"relational","square","no","rhombus",8,"pretest","square_rhombus",FALSE
9,"38","f","This was fun.","Learning shapes",2016-01-22 03:39:49,181518,"active_active","rhombus",29751,"relational","square","yes","rectangle",9,"pretest","square_rectangle",TRUE
9,"38","f","This was fun.","Learning shapes",2016-01-22 03:39:49,181518,"active_active","rhombus",29751,"relational","parallelogram","no","rhombus",10,"pretest","parallelogram_rhombus",TRUE
9,"38","f","This was fun.","Learning shapes",2016-01-22 03:39:49,181518,"active_active","rhombus",29751,"relational","rhombus","yes","parallelogram",11,"pretest","rhombus_parallelogram",TRUE
9,"38","f","This was fun.","Learning shapes",2016-01-22 03:39:49,181518,"active_active","rhombus",29751,"relational","parallelogram","no","square",12,"pretest","parallelogram_square",TRUE
9,"38","f","This was fun.","Learning shapes",2016-01-22 03:39:49,181518,"active_active","rhombus",29751,"entity","parallelogram","yes","square",1,"pretest","square_parallelogram",TRUE
9,"38","f","This was fun.","Learning shapes",2016-01-22 03:39:49,181518,"active_active","rhombus",29751,"entity","parallelogram","yes","parallelogram",2,"pretest","parallelogram_parallelogram",TRUE
9,"38","f","This was fun.","Learning shapes",2016-01-22 03:39:49,181518,"active_active","rhombus",29751,"entity","parallelogram","yes","rectangle",3,"pretest","rectangle_parallelogram",TRUE
9,"38","f","This was fun.","Learning shapes",2016-01-22 03:39:49,181518,"active_active","rhombus",29751,"entity","parallelogram","yes","rhombus",4,"pretest","rhombus_parallelogram",TRUE
9,"38","f","This was fun.","Learning shapes",2016-01-22 03:39:49,181518,"active_active","rhombus",29751,"entity","rectangle","yes","square",5,"pretest","square_rectangle",TRUE
9,"38","f","This was fun.","Learning shapes",2016-01-22 03:39:49,181518,"active_active","rhombus",29751,"entity","rectangle","no","rhombus",6,"pretest","rhombus_rectangle",TRUE
9,"38","f","This was fun.","Learning shapes",2016-01-22 03:39:49,181518,"active_active","rhombus",29751,"entity","rectangle","no","parallelogram",7,"pretest","parallelogram_rectangle",TRUE
9,"38","f","This was fun.","Learning shapes",2016-01-22 03:39:49,181518,"active_active","rhombus",29751,"entity","rectangle","yes","rectangle",8,"pretest","rectangle_rectangle",TRUE
9,"38","f","This was fun.","Learning shapes",2016-01-22 03:39:49,181518,"active_active","rhombus",29751,"entity","rhombus","no","parallelogram",9,"pretest","parallelogram_rhombus",TRUE
9,"38","f","This was fun.","Learning shapes",2016-01-22 03:39:49,181518,"active_active","rhombus",29751,"entity","rhombus","yes","square",10,"pretest","square_rhombus",TRUE
9,"38","f","This was fun.","Learning shapes",2016-01-22 03:39:49,181518,"active_active","rhombus",29751,"entity","rhombus","yes","rhombus",11,"pretest","rhombus_rhombus",TRUE
9,"38","f","This was fun.","Learning shapes",2016-01-22 03:39:49,181518,"active_active","rhombus",29751,"entity","rhombus","no","rectangle",12,"pretest","rectangle_rhombus",TRUE
9,"38","f","This was fun.","Learning shapes",2016-01-22 03:39:49,181518,"active_active","rhombus",29751,"entity","square","no","rhombus",13,"pretest","rhombus_square",TRUE
9,"38","f","This was fun.","Learning shapes",2016-01-22 03:39:49,181518,"active_active","rhombus",29751,"entity","square","no","rectangle",14,"pretest","rectangle_square",TRUE
9,"38","f","This was fun.","Learning shapes",2016-01-22 03:39:49,181518,"active_active","rhombus",29751,"entity","square","no","parallelogram",15,"pretest","parallelogram_square",TRUE
9,"38","f","This was fun.","Learning shapes",2016-01-22 03:39:49,181518,"active_active","rhombus",29751,"entity","square","yes","square",16,"pretest","square_square",TRUE
9,"38","f","This was fun.","Learning shapes",2016-01-22 03:39:49,181518,"active_active","rhombus",29751,"training","rhombus","no","parallelogram",NA,"1","parallelogram_rhombus",TRUE
9,"38","f","This was fun.","Learning shapes",2016-01-22 03:39:49,181518,"active_active","rhombus",29751,"training","rhombus","yes","square",NA,"1","square_rhombus",TRUE
9,"38","f","This was fun.","Learning shapes",2016-01-22 03:39:49,181518,"active_active","rhombus",29751,"training","rhombus","yes","square",NA,"1","square_rhombus",TRUE
9,"38","f","This was fun.","Learning shapes",2016-01-22 03:39:49,181518,"active_active","rhombus",29751,"training","rhombus","yes","square",NA,"2","square_rhombus",TRUE
9,"38","f","This was fun.","Learning shapes",2016-01-22 03:39:49,181518,"active_active","rhombus",29751,"training","rhombus","yes","rhombus",NA,"2","rhombus_rhombus",TRUE
9,"38","f","This was fun.","Learning shapes",2016-01-22 03:39:49,181518,"active_active","rhombus",29751,"training","rhombus","no","parallelogram",NA,"2","parallelogram_rhombus",TRUE
9,"38","f","This was fun.","Learning shapes",2016-01-22 03:39:49,181518,"active_active","rhombus",29751,"relational","parallelogram","no","rectangle",1,"posttest","parallelogram_rectangle",TRUE
9,"38","f","This was fun.","Learning shapes",2016-01-22 03:39:49,181518,"active_active","rhombus",29751,"relational","rectangle","no","rhombus",2,"posttest","rectangle_rhombus",TRUE
9,"38","f","This was fun.","Learning shapes",2016-01-22 03:39:49,181518,"active_active","rhombus",29751,"relational","rhombus","no","rectangle",3,"posttest","rhombus_rectangle",TRUE
9,"38","f","This was fun.","Learning shapes",2016-01-22 03:39:49,181518,"active_active","rhombus",29751,"relational","square","yes","parallelogram",4,"posttest","square_parallelogram",TRUE
9,"38","f","This was fun.","Learning shapes",2016-01-22 03:39:49,181518,"active_active","rhombus",29751,"relational","rhombus","yes","parallelogram",5,"posttest","rhombus_parallelogram",TRUE
9,"38","f","This was fun.","Learning shapes",2016-01-22 03:39:49,181518,"active_active","rhombus",29751,"relational","square","yes","rectangle",6,"posttest","square_rectangle",TRUE
9,"38","f","This was fun.","Learning shapes",2016-01-22 03:39:49,181518,"active_active","rhombus",29751,"relational","rhombus","no","square",7,"posttest","rhombus_square",TRUE
9,"38","f","This was fun.","Learning shapes",2016-01-22 03:39:49,181518,"active_active","rhombus",29751,"relational","rectangle","no","square",8,"posttest","rectangle_square",TRUE
9,"38","f","This was fun.","Learning shapes",2016-01-22 03:39:49,181518,"active_active","rhombus",29751,"relational","square","yes","rhombus",9,"posttest","square_rhombus",TRUE
9,"38","f","This was fun.","Learning shapes",2016-01-22 03:39:49,181518,"active_active","rhombus",29751,"relational","rectangle","yes","parallelogram",10,"posttest","rectangle_parallelogram",TRUE
9,"38","f","This was fun.","Learning shapes",2016-01-22 03:39:49,181518,"active_active","rhombus",29751,"relational","parallelogram","no","square",11,"posttest","parallelogram_square",TRUE
9,"38","f","This was fun.","Learning shapes",2016-01-22 03:39:49,181518,"active_active","rhombus",29751,"relational","parallelogram","no","rhombus",12,"posttest","parallelogram_rhombus",TRUE
9,"38","f","This was fun.","Learning shapes",2016-01-22 03:39:49,181518,"active_active","rhombus",29751,"entity","rectangle","yes","square",1,"posttest","square_rectangle",TRUE
9,"38","f","This was fun.","Learning shapes",2016-01-22 03:39:49,181518,"active_active","rhombus",29751,"entity","rectangle","yes","rectangle",2,"posttest","rectangle_rectangle",TRUE
9,"38","f","This was fun.","Learning shapes",2016-01-22 03:39:49,181518,"active_active","rhombus",29751,"entity","rectangle","no","rhombus",3,"posttest","rhombus_rectangle",TRUE
9,"38","f","This was fun.","Learning shapes",2016-01-22 03:39:49,181518,"active_active","rhombus",29751,"entity","rectangle","no","parallelogram",4,"posttest","parallelogram_rectangle",TRUE
9,"38","f","This was fun.","Learning shapes",2016-01-22 03:39:49,181518,"active_active","rhombus",29751,"entity","square","no","rectangle",5,"posttest","rectangle_square",TRUE
9,"38","f","This was fun.","Learning shapes",2016-01-22 03:39:49,181518,"active_active","rhombus",29751,"entity","square","no","parallelogram",6,"posttest","parallelogram_square",TRUE
9,"38","f","This was fun.","Learning shapes",2016-01-22 03:39:49,181518,"active_active","rhombus",29751,"entity","square","yes","square",7,"posttest","square_square",TRUE
9,"38","f","This was fun.","Learning shapes",2016-01-22 03:39:49,181518,"active_active","rhombus",29751,"entity","square","no","rhombus",8,"posttest","rhombus_square",TRUE
9,"38","f","This was fun.","Learning shapes",2016-01-22 03:39:49,181518,"active_active","rhombus",29751,"entity","parallelogram","yes","rhombus",9,"posttest","rhombus_parallelogram",TRUE
