"subids","age","gender","comments","exp_about","approval_time","exp_time","training_condition","shape_learned","training_time","trial_type","question","response","shape","trial_num_within_block","block","question_old","question_and_shape","correct"
113,"51","f","no","to see if people learn from the info provided",2016-01-24 21:36:55,210553,"passive_active","rhombus",22766,"relational","parallelogram","no","rhombus",8,"pretest","parallelogram","parallelogram_rhombus",TRUE
113,"51","f","no","to see if people learn from the info provided",2016-01-24 21:36:55,210553,"passive_active","rhombus",22766,"relational","rectangle","no","rhombus",9,"pretest","rectangle","rectangle_rhombus",TRUE
113,"51","f","no","to see if people learn from the info provided",2016-01-24 21:36:55,210553,"passive_active","rhombus",22766,"relational","rhombus","yes","parallelogram",10,"pretest","rhombus","rhombus_parallelogram",TRUE
113,"51","f","no","to see if people learn from the info provided",2016-01-24 21:36:55,210553,"passive_active","rhombus",22766,"relational","rectangle","yes","parallelogram",11,"pretest","rectangle","rectangle_parallelogram",TRUE
113,"51","f","no","to see if people learn from the info provided",2016-01-24 21:36:55,210553,"passive_active","rhombus",22766,"relational","parallelogram","no","square",12,"pretest","parallelogram","parallelogram_square",TRUE
113,"51","f","no","to see if people learn from the info provided",2016-01-24 21:36:55,210553,"passive_active","rhombus",22766,"entity","parallelogram","yes","rhombus",1,"pretest","rhombus","parallelogram_rhombus",FALSE
113,"51","f","no","to see if people learn from the info provided",2016-01-24 21:36:55,210553,"passive_active","rhombus",22766,"entity","rectangle","no","rhombus",2,"pretest","rhombus","rectangle_rhombus",TRUE
113,"51","f","no","to see if people learn from the info provided",2016-01-24 21:36:55,210553,"passive_active","rhombus",22766,"entity","square","yes","rhombus",3,"pretest","rhombus","square_rhombus",TRUE
113,"51","f","no","to see if people learn from the info provided",2016-01-24 21:36:55,210553,"passive_active","rhombus",22766,"entity","rhombus","yes","rhombus",4,"pretest","rhombus","rhombus_rhombus",TRUE
113,"51","f","no","to see if people learn from the info provided",2016-01-24 21:36:55,210553,"passive_active","rhombus",22766,"entity","parallelogram","yes","parallelogram",5,"pretest","parallelogram","parallelogram_parallelogram",TRUE
113,"51","f","no","to see if people learn from the info provided",2016-01-24 21:36:55,210553,"passive_active","rhombus",22766,"entity","square","yes","parallelogram",6,"pretest","parallelogram","square_parallelogram",TRUE
113,"51","f","no","to see if people learn from the info provided",2016-01-24 21:36:55,210553,"passive_active","rhombus",22766,"entity","rhombus","no","parallelogram",7,"pretest","parallelogram","rhombus_parallelogram",FALSE
113,"51","f","no","to see if people learn from the info provided",2016-01-24 21:36:55,210553,"passive_active","rhombus",22766,"entity","rectangle","yes","parallelogram",8,"pretest","parallelogram","rectangle_parallelogram",TRUE
113,"51","f","no","to see if people learn from the info provided",2016-01-24 21:36:55,210553,"passive_active","rhombus",22766,"entity","square","yes","square",9,"pretest","square","square_square",TRUE
113,"51","f","no","to see if people learn from the info provided",2016-01-24 21:36:55,210553,"passive_active","rhombus",22766,"entity","rhombus","no","square",10,"pretest","square","rhombus_square",TRUE
113,"51","f","no","to see if people learn from the info provided",2016-01-24 21:36:55,210553,"passive_active","rhombus",22766,"entity","rectangle","no","square",11,"pretest","square","rectangle_square",TRUE
113,"51","f","no","to see if people learn from the info provided",2016-01-24 21:36:55,210553,"passive_active","rhombus",22766,"entity","parallelogram","no","square",12,"pretest","square","parallelogram_square",TRUE
113,"51","f","no","to see if people learn from the info provided",2016-01-24 21:36:55,210553,"passive_active","rhombus",22766,"entity","parallelogram","no","rectangle",13,"pretest","rectangle","parallelogram_rectangle",TRUE
113,"51","f","no","to see if people learn from the info provided",2016-01-24 21:36:55,210553,"passive_active","rhombus",22766,"entity","rectangle","yes","rectangle",14,"pretest","rectangle","rectangle_rectangle",TRUE
113,"51","f","no","to see if people learn from the info provided",2016-01-24 21:36:55,210553,"passive_active","rhombus",22766,"entity","rhombus","yes","rectangle",15,"pretest","rectangle","rhombus_rectangle",FALSE
113,"51","f","no","to see if people learn from the info provided",2016-01-24 21:36:55,210553,"passive_active","rhombus",22766,"entity","square","yes","rectangle",16,"pretest","rectangle","square_rectangle",TRUE
113,"51","f","no","to see if people learn from the info provided",2016-01-24 21:36:55,210553,"passive_active","rhombus",22766,"training","rhombus","yes","square",NA,"1","rhombus","rhombus_square",FALSE
113,"51","f","no","to see if people learn from the info provided",2016-01-24 21:36:55,210553,"passive_active","rhombus",22766,"training","rhombus","yes","rectangle",NA,"1","rhombus","rhombus_rectangle",FALSE
113,"51","f","no","to see if people learn from the info provided",2016-01-24 21:36:55,210553,"passive_active","rhombus",22766,"training","rhombus","yes","parallelogram",NA,"1","rhombus","rhombus_parallelogram",TRUE
113,"51","f","no","to see if people learn from the info provided",2016-01-24 21:36:55,210553,"passive_active","rhombus",22766,"training","rhombus","yes","square",NA,"2","rhombus","rhombus_square",FALSE
113,"51","f","no","to see if people learn from the info provided",2016-01-24 21:36:55,210553,"passive_active","rhombus",22766,"training","rhombus","yes","square",NA,"2","rhombus","rhombus_square",FALSE
113,"51","f","no","to see if people learn from the info provided",2016-01-24 21:36:55,210553,"passive_active","rhombus",22766,"training","rhombus","yes","rhombus",NA,"2","rhombus","rhombus_rhombus",TRUE
113,"51","f","no","to see if people learn from the info provided",2016-01-24 21:36:55,210553,"passive_active","rhombus",22766,"relational","parallelogram","no","rectangle",1,"posttest","parallelogram","parallelogram_rectangle",TRUE
113,"51","f","no","to see if people learn from the info provided",2016-01-24 21:36:55,210553,"passive_active","rhombus",22766,"relational","parallelogram","no","square",2,"posttest","parallelogram","parallelogram_square",TRUE
113,"51","f","no","to see if people learn from the info provided",2016-01-24 21:36:55,210553,"passive_active","rhombus",22766,"relational","square","yes","parallelogram",3,"posttest","square","square_parallelogram",TRUE
113,"51","f","no","to see if people learn from the info provided",2016-01-24 21:36:55,210553,"passive_active","rhombus",22766,"relational","rhombus","no","parallelogram",4,"posttest","rhombus","rhombus_parallelogram",FALSE
113,"51","f","no","to see if people learn from the info provided",2016-01-24 21:36:55,210553,"passive_active","rhombus",22766,"relational","rectangle","yes","parallelogram",5,"posttest","rectangle","rectangle_parallelogram",TRUE
113,"51","f","no","to see if people learn from the info provided",2016-01-24 21:36:55,210553,"passive_active","rhombus",22766,"relational","rhombus","no","rectangle",6,"posttest","rhombus","rhombus_rectangle",TRUE
113,"51","f","no","to see if people learn from the info provided",2016-01-24 21:36:55,210553,"passive_active","rhombus",22766,"relational","rhombus","no","square",7,"posttest","rhombus","rhombus_square",TRUE
113,"51","f","no","to see if people learn from the info provided",2016-01-24 21:36:55,210553,"passive_active","rhombus",22766,"relational","parallelogram","no","rhombus",8,"posttest","parallelogram","parallelogram_rhombus",TRUE
113,"51","f","no","to see if people learn from the info provided",2016-01-24 21:36:55,210553,"passive_active","rhombus",22766,"relational","square","no","rhombus",9,"posttest","square","square_rhombus",FALSE
113,"51","f","no","to see if people learn from the info provided",2016-01-24 21:36:55,210553,"passive_active","rhombus",22766,"relational","square","yes","rectangle",10,"posttest","square","square_rectangle",TRUE
113,"51","f","no","to see if people learn from the info provided",2016-01-24 21:36:55,210553,"passive_active","rhombus",22766,"relational","rectangle","no","square",11,"posttest","rectangle","rectangle_square",TRUE
113,"51","f","no","to see if people learn from the info provided",2016-01-24 21:36:55,210553,"passive_active","rhombus",22766,"relational","rectangle","no","rhombus",12,"posttest","rectangle","rectangle_rhombus",TRUE
